Course_ID,Num_Subscribers,Course_Title,Price,Num_Review,Num_Lectures,Level,Rating,Content_Duration,Published_Timestamp,Subject,Date_Published,Course_Type
725906,186,Piano Lessons For Beginners: Learn Piano Quickly And Easily,75,35,56,Beginner Level,0.54,3,2016-02-05T21:40:53Z,Musical Instruments,2/5/2016,Paid
876396,186,Guitar Fretboard Secrets,55,13,35,All Levels,0.54,2,2016-12-01T00:20:53Z,Musical Instruments,12/1/2016,Paid
615226,185,"Play Leyenda, Canarios, and Bach on Classical Guitar",195,8,70,Beginner Level,0.76,7.5,2015-11-05T23:30:42Z,Musical Instruments,11/5/2015,Paid
188498,184,Advanced Trumpet Studies - Learn to Master the Trumpet!​,50,4,82,All Levels,0.2,4,2014-03-26T04:01:28Z,Musical Instruments,3/26/2014,Paid
459888,184,Master the Tuba - Intermediate Instruction Made Simple!,50,5,107,Beginner Level,0.23,8.5,2015-04-15T17:32:56Z,Musical Instruments,4/15/2015,Paid
175278,181,How to Design Your Own Guitar,50,34,32,Beginner Level,0.8,5,2014-06-25T21:27:25Z,Musical Instruments,6/25/2014,Paid
198692,181,Acoustic Guitar After The Basics,45,17,25,Intermediate Level,0.69,2.5,2014-11-20T09:38:59Z,Musical Instruments,11/20/2014,Paid
820086,180,Bass Guitar Lessons For Beginners,95,21,38,Beginner Level,0.55,2.5,2016-04-26T17:30:35Z,Musical Instruments,4/26/2016,Paid
760300,178,Blues Guitar Lessons - Volume 2 - Slow Blues Essentials,45,21,11,Intermediate Level,0.49,2,2016-02-13T03:08:06Z,Musical Instruments,2/13/2016,Paid
459207,177,Master the Bassoon - Intermediate Instruction Made Simple!,50,3,102,Beginner Level,0.11,7.5,2015-04-15T17:12:37Z,Musical Instruments,4/15/2015,Paid
459926,173,Advanced Tuba Studies - Become a Master of the Tuba!​,50,0,63,All Levels,0.89,5,2015-04-15T17:47:17Z,Musical Instruments,4/15/2015,Paid
823494,172,Comment jouer du Pianoforte,100,2,41,All Levels,0.2,3,2016-05-02T19:34:42Z,Musical Instruments,5/2/2016,Paid
743634,172,Piano With Willie: Blues n' Boogie Vol. 1,40,26,15,All Levels,0.75,2.5,2016-04-13T05:27:23Z,Musical Instruments,4/13/2016,Paid
62252,169,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",20,3,16,Beginner Level,0.49,2,2013-10-21T13:48:20Z,Musical Instruments,10/21/2013,Paid
459946,164,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,50,0,20,All Levels,0.88,2,2015-04-15T18:00:06Z,Musical Instruments,4/15/2015,Paid
139790,162,Bending the blue notes to give you killer sound on harmonica,35,3,14,All Levels,0.8,2,2014-03-02T13:14:08Z,Musical Instruments,3/2/2014,Paid
286898,158,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",75,17,59,All Levels,0.39,2.5,2014-07-28T13:55:43Z,Musical Instruments,7/28/2014,Paid
618586,156,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",50,4,62,All Levels,0.26,3,2015-09-22T22:02:02Z,Musical Instruments,9/22/2015,Paid
331970,153,Learn Oud 1 (No Prior Music Knowledge Required!),20,27,38,Intermediate Level,0.57,3.5,2015-09-10T16:41:17Z,Musical Instruments,9/10/2015,Paid
1105904,153,Learn How To Play 25 Classic Hip Hop Songs,25,9,27,All Levels,1,2.5,2017-02-13T23:03:20Z,Musical Instruments,2/13/2017,Paid
644654,152,Learn Basics of South Indian Carnatic Flute - Level 2,180,21,91,All Levels,0.02,4.5,2016-03-03T21:20:36Z,Musical Instruments,3/3/2016,Paid
320238,151,Jazz piano improvisation: The girl form Ipanema. Bossa nova,30,1,5,All Levels,0.02,0.55,2014-10-16T12:34:42Z,Musical Instruments,10/16/2014,Paid
373556,148,Advanced Clarinet Studies - Learn to Master the Clarinet!,50,3,77,Beginner Level,0.94,4.5,2015-01-01T01:23:28Z,Musical Instruments,1/1/2015,Paid
184088,147,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,50,4,39,All Levels,0.3,1,2014-03-17T22:56:41Z,Musical Instruments,3/17/2014,Paid
153230,146,Swing Low - The 101 Authentic Nashville Piano Style Course,20,5,15,Intermediate Level,0.61,1,2014-01-30T22:43:42Z,Musical Instruments,1/30/2014,Paid
630734,144,How To Play The Cajon: For Beginners,30,15,25,All Levels,0.38,1.5,2015-12-18T19:52:45Z,Musical Instruments,12/18/2015,Paid
476000,139,Easy Piano for Kids - Complete Beginner Piano Course,115,8,104,All Levels,0.61,5.5,2015-06-26T22:34:55Z,Musical Instruments,6/26/2015,Paid
53157,137,Beginning Flute Lessons,20,12,17,All Levels,0.34,2.5,2013-05-29T23:20:37Z,Musical Instruments,5/29/2013,Paid
869312,137,TAKE NOTE BEGINNER CLARINET! – Fun with Fundamental Skills,30,2,43,Intermediate Level,0.66,4.5,2016-06-13T15:00:33Z,Musical Instruments,6/13/2016,Paid
427066,136,Flamenco Guitar,25,20,34,All Levels,0.57,4,2015-12-07T21:39:25Z,Musical Instruments,12/7/2015,Paid
759130,135,Flute Pro Series - You're about to love practicing the flute,50,1,28,All Levels,0.01,6.5,2016-04-01T16:31:20Z,Musical Instruments,4/1/2016,Paid
1013558,128,Pure Pentatonic Power: Rock and Blues Guitar Soloing,50,10,18,Intermediate Level,0.48,2,2016-11-27T15:59:33Z,Musical Instruments,11/27/2016,Paid
1158690,124,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",40,8,14,All Levels,0.84,1,2017-03-29T00:36:48Z,Musical Instruments,3/29/2017,Paid
636858,122,Instant Harmonica - play the gorgeous Skye Boat Song now!,20,9,11,Beginner Level,0.15,0.633333333,2015-10-18T22:30:58Z,Musical Instruments,10/18/2015,Paid
646918,122,Aprendiendo Piano: Tocando piezas populares Vol.I,100,3,59,All Levels,0.17,3.5,2015-11-14T00:42:39Z,Musical Instruments,11/14/2015,Paid
663710,122,How To Build A Professional Djembe: Create Music Beauty &Biz,40,2,29,Intermediate Level,0.19,1.5,2015-11-12T17:59:28Z,Musical Instruments,11/12/2015,Paid
632488,120,Spice up your playing with some easy Flamenco techniques!,40,11,47,All Levels,0.31,0.733333333,2015-11-06T16:49:43Z,Musical Instruments,11/6/2015,Paid
470482,120,"Master the Euphonium with Simple, Intermediate Instruction!",50,6,106,All Levels,0.57,8,2015-04-16T16:29:41Z,Musical Instruments,4/16/2015,Paid
636842,119,FingerstyleGuitar by Jacques Stotzem - Basic Level,30,12,16,Beginner Level,0.83,1.5,2015-10-12T22:02:04Z,Musical Instruments,10/12/2015,Paid
815182,119,Saxophone Pro Series - You're going to love practicing Sax,50,4,32,All Levels,0.18,5.5,2016-04-08T23:06:53Z,Musical Instruments,4/8/2016,Paid
13216,119,Aprende a Tocar Teclado - Piano,35,8,52,All Levels,0.96,3.5,2012-01-26T05:36:39Z,Musical Instruments,1/26/2012,Paid
56970,119,Drum Set for Beginners,20,8,26,All Levels,0.2,3.5,2013-10-02T02:34:36Z,Musical Instruments,10/2/2013,Paid
452514,118,Beginner Guitar Lessons,20,0,5,All Levels,0.96,1,2015-03-23T22:49:58Z,Musical Instruments,3/23/2015,Paid
1108666,117,Worship Piano: From Beginner to Pro,80,11,32,Intermediate Level,0.12,3,2017-02-18T18:03:24Z,Musical Instruments,2/18/2017,Paid
624662,117,Guitar: The Next Level,55,12,10,All Levels,0.57,1,2015-10-02T17:38:33Z,Musical Instruments,10/2/2015,Paid
761938,116,Guitar Lessons - The Modal System - Modes Essentials,45,7,27,All Levels,0.55,2,2016-02-14T22:15:09Z,Musical Instruments,2/14/2016,Paid
510098,115,Create Beautiful Music On The Piano Like a Pro In Minutes,95,17,17,Beginner Level,0.9,1.5,2015-08-10T23:51:56Z,Musical Instruments,8/10/2015,Paid
188064,115,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",50,6,53,Beginner Level,0.96,2.5,2014-03-25T17:19:56Z,Musical Instruments,3/25/2014,Paid
266682,114,HARP&SOUL | Learn the Secrets of the Harmonica,35,8,59,All Levels,0.78,2,2014-10-01T10:06:34Z,Musical Instruments,10/1/2014,Paid
455676,114,Electric Bass for Busy Beginners Course 1,50,15,13,All Levels,0.55,1.5,2015-04-27T20:20:47Z,Musical Instruments,4/27/2015,Paid
888852,113,Aprendiendo piano: Lectura de piezas clásicas Vol.II,40,4,18,Beginner Level,0.11,1.5,2016-06-29T01:27:47Z,Musical Instruments,6/29/2016,Paid
380596,113,Learn Piano: The Basics of Keyboards,20,0,24,All Levels,0.46,1.5,2015-01-03T04:18:17Z,Musical Instruments,1/3/2015,Paid
398224,113,"Classical Guitar Master Class: 'Alman """,195,2,34,All Levels,0.78,2,2015-04-21T23:43:30Z,Musical Instruments,4/21/2015,Paid
721274,112,Learn to Play Irish Fiddle,60,7,63,Expert Level,0.07,5.5,2016-01-18T17:07:29Z,Musical Instruments,1/18/2016,Paid
773016,111,Piano With Willie Building Technique with Scales Vol. 1,40,15,12,Beginner Level,0.77,1.5,2016-04-13T06:26:47Z,Musical Instruments,4/13/2016,Paid
631480,111,Enseñando música: mejora tus clases de instrumento,30,3,18,Intermediate Level,0.2,1.5,2015-10-07T18:01:05Z,Musical Instruments,10/7/2015,Paid
1065198,111,GUITAR #1: Beginner Basics and Beyond,20,12,64,Beginner Level,0.18,3,2017-03-01T05:07:08Z,Musical Instruments,3/1/2017,Paid
471328,106,Advanced Euphonium Studies - Learn to Master the Euphonium!​,50,7,89,Beginner Level,0.11,6,2015-04-16T16:43:45Z,Musical Instruments,4/16/2015,Paid
763100,105,Guitar Lessons - 50 Essential Fast Legato Licks,35,9,23,Beginner Level,0.34,3,2016-02-15T18:14:23Z,Musical Instruments,2/15/2016,Paid
1190448,104,Learn Lion (Saroo) Soundtrack On The Piano By Ear,20,0,9,Beginner Level,0.75,0.533333333,2017-04-24T19:51:27Z,Musical Instruments,4/24/2017,Paid
1102436,103,Learn 10 Scottish Tunes Piano Easy Level,45,1,46,All Levels,0.8,3.5,2017-02-20T17:32:01Z,Musical Instruments,2/20/2017,Paid
315812,103,Gibson's Learn & Master Guitar,50,33,309,Expert Level,0.78,38,2014-10-30T14:39:14Z,Musical Instruments,10/30/2014,Paid
1236562,103,The Piano Chord Ladder | Learn to Play Thousands of Songs,100,2,11,Beginner Level,0.23,1,2017-05-31T20:30:26Z,Musical Instruments,5/31/2017,Paid
1013762,100,Instant Harmonica - play Leonard Cohen's Hallelujah now!,40,15,14,All Levels,0.45,1.5,2016-11-20T22:46:31Z,Musical Instruments,11/20/2016,Paid
139784,98,Learn to improvise on your harmonica - in nice easy steps,35,1,15,All Levels,0.6,2,2014-03-16T18:28:46Z,Musical Instruments,3/16/2014,Paid
349142,98,Master Oboe Playing: Intermediate Instruction Made Simple!,50,6,73,Intermediate Level,0.34,5.5,2015-01-01T01:25:10Z,Musical Instruments,1/1/2015,Paid
939668,98,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,70,18,31,All Levels,1,2.5,2016-12-13T22:38:05Z,Musical Instruments,12/13/2016,Paid
761122,98,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,45,5,14,Beginner Level,0.22,2,2016-02-13T02:57:32Z,Musical Instruments,2/13/2016,Paid
1182624,97,Play Thousands of Songs On The Guitar | Cheater Chords,100,5,12,Beginner Level,0.66,1,2017-04-19T16:26:09Z,Musical Instruments,4/19/2017,Paid
810576,95,Clarinet Pro Series - Fall in love with the Clarinet,50,3,30,All Levels,0.13,6,2016-04-08T22:28:18Z,Musical Instruments,4/8/2016,Paid
743674,95,Piano With Willie: Blues n' Boogie Vol. 2,40,8,11,All Levels,0.14,2.5,2016-04-13T05:37:37Z,Musical Instruments,4/13/2016,Paid
326310,92,Get Piano Skills TODAY!!!,100,5,71,All Levels,0.3,3.5,2014-11-05T18:40:00Z,Musical Instruments,11/5/2014,Paid
823860,92,Trumpet Pro Series - You're going to love practicing Trumpet,50,1,25,All Levels,0.89,6,2016-04-22T23:43:37Z,Musical Instruments,4/22/2016,Paid
149602,92,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,50,3,71,Beginner Level,0.94,1.5,2014-01-27T17:06:43Z,Musical Instruments,1/27/2014,Paid
471352,90,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",50,2,61,All Levels,0.18,2.5,2015-04-16T16:55:20Z,Musical Instruments,4/16/2015,Paid
807494,89,Learn the Violin - Bowing Techniques,80,6,12,Expert Level,0.96,0.666666667,2016-06-26T23:42:59Z,Musical Instruments,6/26/2016,Paid
1037868,89,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,150,7,35,All Levels,0.67,3,2016-12-26T15:21:25Z,Musical Instruments,12/26/2016,Paid
619856,88,French Horn Solos: Learn how to Perform Three Fun Pieces!,50,1,48,Intermediate Level,0.15,3,2015-09-24T00:34:24Z,Musical Instruments,9/24/2015,Paid
893056,87,Didgeridoo - from zero to HERO! Part One - beginning,35,11,38,Beginner Level,0.47,3,2016-07-02T14:47:33Z,Musical Instruments,7/2/2016,Paid
1045886,86,Learn Acoustic Guitar for Worship,40,18,26,All Levels,0.56,2,2017-01-23T15:32:41Z,Musical Instruments,1/23/2017,Paid
932804,85,Improvise On The Piano In 30 Minutes,40,8,19,Beginner Level,0.89,1.5,2016-08-18T18:24:45Z,Musical Instruments,8/18/2016,Paid
922828,85,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,90,22,20,Beginner Level,0.19,2,2016-08-21T18:50:26Z,Musical Instruments,8/21/2016,Paid
782460,85,Aprende escalas y arpegios Vol. I: Modo mayor,50,2,30,Beginner Level,0.75,1.5,2016-03-31T17:45:31Z,Musical Instruments,3/31/2016,Paid
22825,85,Beginner Guitar Method,200,2,23,All Levels,0.04,4,2012-10-31T04:13:51Z,Musical Instruments,10/31/2012,Paid
743884,84,Piano With Willie: Blues n' Boogie Vol. 3,40,4,10,Intermediate Level,0.78,2.5,2016-04-13T05:42:43Z,Musical Instruments,4/13/2016,Paid
297930,83,The art of piano improvisation,20,4,9,Beginner Level,0.24,0.666666667,2014-09-19T06:03:03Z,Musical Instruments,9/19/2014,Paid
760698,82,Funk Rhythm Guitar Techniques,35,6,7,Beginner Level,0.51,1.5,2016-02-17T18:12:40Z,Musical Instruments,2/17/2016,Paid
1134842,82,Easy Guitar Songwriting And Harmony,20,3,62,Beginner Level,0.74,3.5,2017-03-14T16:24:13Z,Musical Instruments,3/14/2017,Paid
607360,81,Learn Oud 2,20,11,27,Intermediate Level,0.05,3,2015-09-10T19:39:22Z,Musical Instruments,9/10/2015,Paid
705890,81,Instant Harmonica - play Dylan's Blowing in the Wind today!,20,5,14,Beginner Level,0.76,1,2016-01-12T00:11:00Z,Musical Instruments,1/12/2016,Paid
586490,81,Instant Harmonica - play Summertime in 8 fun & easy lessons,40,7,11,Beginner Level,0.18,1,2015-08-19T19:29:18Z,Musical Instruments,8/19/2015,Paid
625974,80,Total beginner to intermediate guitar - Learn to play by ear,45,4,112,Intermediate Level,0.03,3,2015-10-16T17:11:30Z,Musical Instruments,10/16/2015,Paid
902480,80,Pure Rock Guitar : Play Like the Gods of Rock!,45,5,24,All Levels,0.55,4.5,2016-07-29T21:24:14Z,Musical Instruments,7/29/2016,Paid
139794,80,Killer Harmonica sounds using the tongue and bending notes,35,2,16,Beginner Level,0.94,2,2014-03-17T15:18:34Z,Musical Instruments,3/17/2014,Paid
139772,79,How to play easy tunes on the harmonica - just the basics,35,3,15,All Levels,0.8,1.5,2014-02-25T19:47:53Z,Musical Instruments,2/25/2014,Paid
846962,79,Slap Bass For Beginners,50,3,25,Beginner Level,0.94,1.5,2016-06-23T16:37:38Z,Musical Instruments,6/23/2016,Paid
147174,78,Blues Accelerator - 21 Days to Blues Guitar Mastery,50,6,45,All Levels,0.3,7,2014-01-16T17:21:49Z,Musical Instruments,1/16/2014,Paid
888668,78,How to Sing and Play the Guitar (at the same time),20,8,24,Intermediate Level,0.11,1.5,2016-07-18T19:42:57Z,Musical Instruments,7/18/2016,Paid
82960,78,Mastering the Art of Guitar Chords,20,0,18,Beginner Level,0.11,1.5,2013-11-18T20:23:02Z,Musical Instruments,11/18/2013,Paid
638100,77,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,30,4,14,All Levels,0.11,2,2015-10-13T20:36:14Z,Musical Instruments,10/13/2015,Paid
742764,76,Piano With Willie: Basics of Improvisation,40,4,23,All Levels,0.11,3.5,2016-04-13T06:49:29Z,Musical Instruments,4/13/2016,Paid
106358,75,Learn To Play Guitar Complete Beginners Quick Start,20,0,11,Beginner Level,0.11,1,2013-10-16T16:25:07Z,Musical Instruments,10/16/2013,Paid
644820,75,Fingerpicking Fundamentals,20,7,22,Beginner Level,0.11,1.5,2015-11-01T20:45:47Z,Musical Instruments,11/1/2015,Paid
201894,75,Add Slide To Your Guitar Playing,20,2,27,Intermediate Level,0.11,0.733333333,2014-05-28T17:32:53Z,Musical Instruments,5/28/2014,Paid
762648,74,Guitar Lessons - Sweep Picking Arpeggio Essentials,35,6,13,All Levels,0.11,1.5,2016-02-15T16:59:22Z,Musical Instruments,2/15/2016,Paid
139792,73,Learn to play tunes by ear on harmonica - no written music,35,3,15,All Levels,0.11,2,2014-03-23T15:23:01Z,Musical Instruments,3/23/2014,Paid
1101522,73,Cajon Step-by-Step: Beginner > Intermediate > Advanced,35,9,45,Intermediate Level,0.11,3,2017-02-13T16:22:41Z,Musical Instruments,2/13/2017,Paid
139778,73,Play tunes on harmonica and learn how to bend some notes,35,2,16,Beginner Level,0.11,2,2014-03-09T22:32:54Z,Musical Instruments,3/9/2014,Paid
782458,72,Aprendiendo Piano: Tocando piezas populares Vol.II,100,2,24,Beginner Level,0.11,1.5,2016-03-31T17:10:42Z,Musical Instruments,3/31/2016,Paid
139788,71,Starting to play the blues on your harmonica in easy steps,35,3,16,All Levels,0.11,2,2014-03-01T18:53:36Z,Musical Instruments,3/1/2014,Paid
222062,70,Tenor Banjo,40,6,18,All Levels,0.11,1,2015-06-17T21:41:42Z,Musical Instruments,6/17/2015,Paid
210020,70,Drum Lessons For Beginners,50,2,17,All Levels,0.11,1.5,2014-05-17T18:24:30Z,Musical Instruments,5/17/2014,Paid
597868,69,こどもギターレッスン　リトルギタリストⅠ,20,1,53,Beginner Level,0.11,3,2015-11-07T23:09:05Z,Musical Instruments,11/7/2015,Paid
263846,68,Master the French Horn: Intermediate Instruction Made Simple,50,8,126,Beginner Level,0.11,7.5,2014-10-29T19:43:02Z,Musical Instruments,10/29/2014,Paid
1003250,68,World Percussion: Complete Lessons for Everyone,40,9,56,Intermediate Level,0.11,4,2016-11-14T15:36:35Z,Musical Instruments,11/14/2016,Paid
131562,66,Piano With A Pro,25,6,38,All Levels,0.11,2.5,2014-05-05T20:37:22Z,Musical Instruments,5/5/2014,Paid
1008098,66,Learn to play guitar and sing at the same time,45,9,8,All Levels,0.11,1,2016-11-25T22:42:01Z,Musical Instruments,11/25/2016,Paid
1170198,65,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),45,18,56,Expert Level,0.11,10,2017-05-01T19:01:49Z,Musical Instruments,5/1/2017,Paid
430992,65,Mundharmonika spielen - mein schönstes Hobby,20,7,77,All Levels,0.11,2.5,2015-06-09T17:39:42Z,Musical Instruments,6/9/2015,Paid
101500,65,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,20,5,13,Beginner Level,0.11,4,2013-11-25T15:20:27Z,Musical Instruments,11/25/2013,Paid
743846,64,Guitar Looper Basic Training,45,13,15,All Levels,0.11,1.5,2016-02-29T17:06:36Z,Musical Instruments,2/29/2016,Paid
444644,63,Learn to play the Bouzouki - Greek Bouzouki Lessons,50,13,49,All Levels,0.11,1,2015-03-19T18:39:23Z,Musical Instruments,3/19/2015,Paid
1232356,62,Curso de ejercicios técnicos al piano Vol.2,50,1,22,Intermediate Level,0.11,1,2017-05-29T15:58:53Z,Musical Instruments,5/29/2017,Paid
588264,62,Instant Harmonica - play The Lion Sleeps Tonight - today!,20,1,11,All Levels,0.11,1,2015-08-21T21:37:53Z,Musical Instruments,8/21/2015,Paid
1223310,62,Aprende escalas y arpegios Vol.2 : Modo menor,50,1,49,Beginner Level,0.11,2.5,2017-05-29T15:49:40Z,Musical Instruments,5/29/2017,Paid
592122,61,What you can learn before Piano Lessons,0,1,31,Expert Level,0.11,1.5,2015-09-01T20:54:52Z,Musical Instruments,9/1/2015,Free
628606,61,Piano Lessons for Beginners: Play the Piano AND Read Music!,70,9,30,Intermediate Level,0.11,4,2016-02-12T18:14:24Z,Musical Instruments,2/12/2016,Paid
814474,61,Oboe Pro Series - You're going to love practicing the Oboe,50,5,36,All Levels,0.07,7,2016-04-08T23:26:22Z,Musical Instruments,4/8/2016,Paid
773144,61,Piano With Willie Building Technique with Scales Vol. 2,40,3,9,All Levels,0.07,1.5,2016-04-13T06:29:50Z,Musical Instruments,4/13/2016,Paid
519212,60,Awesome Lead Guitar 1,25,6,38,All Levels,0.07,4.5,2015-12-15T17:54:31Z,Musical Instruments,12/15/2015,Paid
932842,59,Piano Lesson Variety,40,1,28,Beginner Level,0.07,4,2016-08-18T22:00:29Z,Musical Instruments,8/18/2016,Paid
101504,59,Blues Guitar Lessons - Ragtime Blues Guitar,20,3,6,All Levels,0.07,2,2013-11-26T16:12:43Z,Musical Instruments,11/26/2013,Paid
676432,59,Violin lessons for beginners,20,6,15,Beginner Level,0.07,1,2015-11-25T21:56:34Z,Musical Instruments,11/25/2015,Paid
1002272,59,Blues Bass - Quick Start Guide,50,8,29,Beginner Level,0.07,1.5,2016-11-24T22:40:05Z,Musical Instruments,11/24/2016,Paid
655958,58,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,20,1,10,Beginner Level,0.07,0.733333333,2015-12-17T18:29:20Z,Musical Instruments,12/17/2015,Paid
663696,58,Blues Guitar Lessons: Play Like the Greats - All Levels,20,4,47,All Levels,0.07,2.5,2015-11-17T00:22:47Z,Musical Instruments,11/17/2015,Paid
583224,58,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,40,5,11,All Levels,0.07,0.583333333,2015-08-17T18:39:16Z,Musical Instruments,8/17/2015,Paid
112602,57,"Learn Guitar The Easy Way, It's Faster",25,2,16,All Levels,0.07,4.5,2013-11-14T17:47:35Z,Musical Instruments,11/14/2013,Paid
147104,57,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,40,7,16,All Levels,0.07,4,2014-01-22T06:22:03Z,Musical Instruments,1/22/2014,Paid
445118,57,Guitar Lesson - Five Steps to Learn Barre Chords,35,9,9,Beginner Level,0.07,0.55,2015-03-15T18:06:30Z,Musical Instruments,3/15/2015,Paid
742096,57,Ultimate Beginner Guitar Guide - Both Acoustic & Electric,45,9,15,Beginner Level,0.07,2,2016-02-16T17:19:38Z,Musical Instruments,2/16/2016,Paid
824020,57,Trombone Pro Series - Fall in love with the Trombone,50,6,57,Expert Level,0.07,7,2016-04-22T23:49:11Z,Musical Instruments,4/22/2016,Paid
835616,57,Ukulele Lessons For Beginners - Fast Track Your Learning,20,8,28,All Levels,0.07,1,2016-06-09T04:54:44Z,Musical Instruments,6/9/2016,Paid
744034,56,Piano With Willie: Jazz & Gospel Exercises,40,3,28,Beginner Level,0.07,2,2016-04-13T06:57:11Z,Musical Instruments,4/13/2016,Paid
132950,56,Strumming the Guitar - 5 Lessons on Strum Patterns,20,3,10,Beginner Level,0.07,0.633333333,2013-12-13T01:34:44Z,Musical Instruments,12/13/2013,Paid
892898,55,Didgeridoo - from zero to HERO! Part Two. Intermediate.,35,2,30,All Levels,0.07,2,2016-07-02T14:48:10Z,Musical Instruments,7/2/2016,Paid
933818,55,Instant Harmonica - play the groovy Irish Washerwoman now!,40,8,13,All Levels,0.07,1,2017-01-24T23:11:26Z,Musical Instruments,1/24/2017,Paid
1255114,54,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,40,6,10,All Levels,0.07,1,2017-06-16T22:01:09Z,Musical Instruments,6/16/2017,Paid
720072,54,Hands On Guitar: Beyond Beginner,20,7,69,All Levels,0.07,3,2016-01-22T18:46:48Z,Musical Instruments,1/22/2016,Paid
1160066,54,Classical Guitar Technique: 80/20,175,0,18,Intermediate Level,0.07,2.5,2017-03-30T03:30:37Z,Musical Instruments,3/30/2017,Paid
584468,53,Instant Harmonica - play The Kesh (part 2) - easy and fun!,20,5,9,Beginner Level,0.07,0.583333333,2015-08-17T19:02:38Z,Musical Instruments,8/17/2015,Paid
852426,53,Curso de Guitarra para Principiantes,20,5,39,All Levels,0.07,3,2016-06-01T17:36:30Z,Musical Instruments,6/1/2016,Paid
1103526,52,Pure Modal Magic: The Complete Guitar Modes Solution,50,3,18,Intermediate Level,0.07,2,2017-02-14T03:09:24Z,Musical Instruments,2/14/2017,Paid
799912,51,Alto Saxophone Lessons For Beginners,95,7,42,Beginner Level,0.07,3,2016-03-23T15:33:31Z,Musical Instruments,3/23/2016,Paid
743932,48,Piano With Willie: Piano Chords Vol. 1,40,4,14,All Levels,0.07,2,2016-04-13T06:42:25Z,Musical Instruments,4/13/2016,Paid
813142,48,Horn Pro Series - You're going to love playing French Horn,50,3,61,Beginner Level,0.07,8,2016-04-08T23:08:08Z,Musical Instruments,4/8/2016,Paid
899702,47,Advanced Oboe Studies - Become a Master Oboist!​,50,0,82,All Levels,0.75,4,2016-07-28T02:46:15Z,Musical Instruments,7/28/2016,Paid
883138,47,Pop and Jazz Keyboards and Harmony (beginner level),180,7,13,All Levels,0.11,3,2016-07-12T19:26:29Z,Musical Instruments,7/12/2016,Paid
619610,46,Advanced Horn Studies - Learn to Master the French Horn!​,50,0,91,All Levels,0.34,7,2015-09-23T17:14:50Z,Musical Instruments,9/23/2015,Paid
200108,45,Guitar for Absolute Beginners (Class 1),20,4,48,All Levels,0.99,1.5,2014-05-01T15:32:23Z,Musical Instruments,5/1/2014,Paid
809968,45,Tenor Saxophone Lessons For Beginners,95,5,43,Beginner Level,0.89,3,2016-04-04T18:44:36Z,Musical Instruments,4/4/2016,Paid
762482,45,Guitar Lessons - Economy Picking Essentials,35,5,15,Beginner Level,0.11,1.5,2016-02-15T18:55:28Z,Musical Instruments,2/15/2016,Paid
856950,44,Euphonium Pro Series - Fall in love with the Euphonium,50,2,40,Beginner Level,0.07,7.5,2016-05-24T16:46:58Z,Musical Instruments,5/24/2016,Paid
1113170,44,Walking Bass Fundamentals,50,3,34,All Levels,0.96,2,2017-03-13T22:15:23Z,Musical Instruments,3/13/2017,Paid
151120,44,Rhythm to Rock Drum Lessons,20,2,7,All Levels,0.8,1,2014-02-02T20:57:55Z,Musical Instruments,2/2/2014,Paid
773174,44,Piano With Willie Building Technique with Scales Vol. 4,40,0,11,All Levels,0.94,1.5,2016-04-12T23:21:42Z,Musical Instruments,4/12/2016,Paid
1104494,43,Instant Harmonica - play this classic 8 bar blues tune!,40,4,13,Beginner Level,0.46,1,2017-04-23T10:53:00Z,Musical Instruments,4/23/2017,Paid
620372,42,Piano for Kids: Developing Your Child's Creative Abilities,65,2,37,All Levels,0.96,4,2015-10-24T00:09:09Z,Musical Instruments,10/24/2015,Paid
773156,42,Piano With Willie Building Technique with Scales Vol. 3,40,1,11,Beginner Level,0.88,1.5,2016-04-13T06:38:21Z,Musical Instruments,4/13/2016,Paid
1042382,42,Explosão Pentatônica,55,5,19,Intermediate Level,0.44,1.5,2016-12-22T14:13:13Z,Musical Instruments,12/22/2016,Paid
1066002,42,Leve a sua técnica de pedal duplo para um novo patamar,40,4,196,All Levels,0.3,5.5,2017-01-16T15:41:04Z,Musical Instruments,1/16/2017,Paid
